Gene 1,Gene 2
2258,7026
2258,2353
2258,23542
2258,5328
2258,1436
2258,7372
2258,6696
2258,2670
2258,7424
2258,1003
2258,1000
2258,2597
2258,9241
2258,5663
2258,7010
2258,10855
2258,6714
2258,4821
2258,8822
2258,655
2258,652
2258,650
2258,619373
2258,632
2258,63973
2258,8577
2258,81575
2258,3725
2258,9232
2258,26585
2258,7080
2258,960
2258,860
2258,3371
2258,1843
2258,84317
2258,1459
2258,7283
2258,5080
2258,2817
2258,3630
2258,4162
2258,79923
2258,6223
2258,4312
2258,207
2258,1270
2258,4803
2258,4804
2258,1969
2258,2239
2258,6469
2258,2335
2258,1977
2258,1602
2258,11162
2258,805
2258,801
2258,83729
2258,4851
2258,7040
81631,1789
81631,3920
81631,8887
81631,64786
81631,9367
81631,665
81631,664
81631,8428
81631,8987
81631,6879
81631,8266
81631,5584
81631,2324
81631,84557
81631,83734
81631,29110
81631,5909
81631,9685
81631,51479
81631,8638
81631,1793
81631,10055
81631,10054
81631,23608
81631,9667
81631,139341
81631,9821
81631,9474
81631,9706
81631,7318
81631,79137
81631,4130
81631,7314
81631,79876
81631,3030
81631,3032
81631,2997
81631,3843
81631,26003
81631,65018
81631,23173
81631,26019
81631,89890
81631,79735
81631,3791
81631,2475
81631,55738
81631,6598
81631,706
81631,987
81631,7979
81631,79036
81631,124997
81631,128866
81631,9140
81631,118
81631,22994
81631,836
81631,8878
81631,6789
81631,6788
81631,91754
81631,51115
81631,27304
81631,10871
81631,55054
81631,115201
81631,10133
81631,164153
81631,7405
81631,8452
81631,6176
81631,92421
81631,64422
81631,5371
81631,135112
81631,841
81631,22863
81631,149420
81631,2059
81631,23061
81631,8726
81631,140901
81631,2597
81631,440738
81631,283349
81631,60
81631,11345
81631,2197
81631,9039
81631,9636
81631,64419
81631,51631
81631,27243
81631,25989
81631,4940
81631,4943
81631,7157
81631,1639
81631,54958
81631,23158
81631,7416
81631,23394
81631,23102
81631,468
81631,23130
81631,80764
81631,225689
81631,91782
81631,11337
81631,29082
81631,10241
81631,7277
81631,1622
81631,55062
81631,1627
81631,14
81631,4939
81631,4077
81631,201163
81631,25978
81631,23001
81631,5810
81631,6198
81631,4131
81631,79643
81631,26960
81631,83593
81631,5294
81631,2631
81631,5293
81631,5290
81631,5291
81631,8408
81631,1211
81631,23637
81631,84938
81631,11079
81631,30849
81631,96459
81631,9817
81631,84078
81631,7879
81631,9895
81631,8678
81631,79443
81631,5289
81631,774
81631,7317
81631,207
81631,54462
81631,54463
81631,23218
81631,60673
81631,6737
81631,9043
81631,84971
81631,23192
81631,7332
81631,57705
81631,63891
81631,5108
81631,8481
81631,93550
4637,3921
4637,1147
4637,3925
4637,23209
4637,23512
4637,9475
4637,3320
4637,11051
4637,3326
4637,3329
4637,2099
4637,5500
4637,5501
4637,3184
4637,7414
4637,93408
4637,79026
4637,4904
4637,5902
4637,1674
4637,408
4637,3837
4637,10289
4637,10056
4637,998
4637,11274
4637,10202
4637,6093
4637,5954
4637,4633
4637,1017
4637,59
4637,4641
4637,4646
4637,4647
4637,4644
4637,4645
4637,80179
4637,3842
4637,25802
4637,920
4637,6176
4637,10627
4637,9260
4637,51474
4637,55930
4637,2771
4637,79784
4637,259282
4637,6141
4637,58498
4637,5499
4637,3672
4637,7132
4637,3676
4637,445582
4637,653781
4637,11035
4637,653269
4637,5901
4637,7431
4637,54443
4637,1654
4637,1655
4637,309
4637,301
4637,302
4637,1933
4637,8454
4637,6175
4637,9641
4637,64854
4637,22989
4637,8517
4637,1537
4637,6223
4637,5879
4637,26227
4637,7428
4637,4189
4637,56850
4637,2597
4637,91807
4637,387
4637,60
4637,388
4637,4636
4637,389
4637,4638
4637,399687
4637,8344
4637,203
4637,6204
4637,7094
4637,3312
4637,3692
4637,3693
4637,7412
4637,6206
4637,6207
4637,8826
4637,6201
4637,6202
4637,6203
4637,506
4637,7416
4637,7419
4637,7417
4637,29895
4637,23524
4637,4542
4637,54776
4637,3178
4637,120892
4637,7846
4637,2950
4637,4171
4637,25996
4637,85015
4637,8662
4637,8663
4637,8664
4637,6191
4637,2023
4637,8668
4637,27335
4637,6146
4637,54984
4637,4619
4637,5521
4637,7170
4637,6749
4637,4691
4637,25843
4637,2130
4637,4659
4637,3106
4637,5062
4637,6222
4637,3181
4637,10480
4637,10768
4637,6229
4637,4311
4637,777
4637,55607
4637,10174
4637,728378
4637,72
4637,71
4637,80705
4637,4790
4637,340156
4637,142678
4637,2335
4637,6130
4637,1974
4637,4660
4637,3187
4637,6135
4637,801
4637,800
4637,6035
26160,79989
26160,2736
26160,57560
26160,2735
26160,11127
26160,55081
26160,84626
26160,150737
26160,56912
26160,2737
26160,23059
26160,64792
26160,79809
26160,140735
26160,55112
26160,11151
26160,22858
26160,255758
26160,81628
26160,90410
26160,55212
26160,9371
26160,83657
26160,55764
26160,89884
26160,200894
26160,8655
26160,83658
26160,582
26160,8100
26160,112752
26160,10726
26160,6991
26160,5108
26160,123016
26160,7481
26160,51684
26160,28981
26160,8022
26160,57728
26160,80173
26160,11021
26160,11020
26160,26146
26160,89891
26160,22920
26160,7266
26160,8481
26160,8701
26160,286827
26160,57216
26160,200132
26160,51098
26160,2253
26160,3797
26160,167691
2254,2962
2254,9208
2254,3320
2254,11052
2254,3326
2254,2321
2254,2324
2254,3791
2254,2248
2254,2249
2254,2246
2254,10818
2254,23769
2254,23768
2254,23767
2254,3480
2254,1950
2254,7314
2254,6654
2254,7311
2254,286097
2254,4487
2254,3845
2254,2064
2254,2252
2254,2251
2254,5159
2254,4893
2254,5156
2254,4804
2254,6662
2254,2549
2254,3815
2254,8805
2254,1523
2254,2263
2254,2260
2254,2261
2254,2264
2254,6827
2254,8200
2254,5481
2254,1436
2254,7372
2254,8817
2254,5979
2254,55245
2254,9241
2254,5335
2254,399687
2254,7010
2254,654
2254,655
2254,652
2254,650
2254,10817
2254,7484
2254,54361
2254,5290
2254,7483
2254,7482
2254,26281
2254,118924
2254,867
2254,51014
2254,5294
2254,5293
2254,3630
2254,5291
2254,3730
2254,339345
2254,4920
2254,1969
2254,1965
2254,7471
2254,7472
2254,7473
2254,7474
2254,7476
2254,7477
2254,207
2254,613
2254,6469
2254,2335
2254,1044
2254,80155
2254,11160
2254,3549
26166,346562
26166,2771
26166,2773
26166,2932
26166,10672
2252,3320
2252,3326
2252,23617
2252,2321
2252,3552
2252,2324
2252,9982
2252,3791
2252,10817
2252,2249
2252,2246
2252,10818
2252,29979
2252,3480
2252,83942
2252,1950
2252,3339
2252,7314
2252,3569
2252,7311
2252,3845
2252,2251
2252,5159
2252,6591
2252,6654
2252,4893
2252,79888
2252,5156
2252,4804
2252,3574
2252,2549
2252,2263
2252,2260
2252,2261
2252,2264
2252,3815
2252,5328
2252,1436
2252,7372
2252,5241
2252,1845
2252,8817
2252,83888
2252,5335
2252,7010
2252,6439
2252,652
2252,2248
2252,8829
2252,10626
2252,619373
2252,5290
2252,26281
2252,867
2252,2353
2252,3630
2252,5291
2252,1969
2252,1291
2252,4313
2252,4318
2252,4254
2252,1277
2252,9210
2252,6469
2252,1281
2252,2335
2252,941
2252,27351
2252,143282
2252,7040
2251,5159
2251,801
2251,4893
2251,11160
2251,9208
2251,5290
2251,3320
2251,11052
2251,5335
2251,3326
2251,399687
2251,7010
2251,3730
2251,613
2251,4804
2251,1969
2251,2324
2251,2549
2251,23768
2251,3791
2251,8805
2251,10817
2251,2249
2251,1523
2251,9407
2251,2260
2251,2261
2251,5156
2251,2264
2251,23769
2251,3815
2251,23767
2251,3480
2251,2321
2251,3630
2251,2263
2251,5291
2251,2246
2251,26281
2251,2335
2251,1436
2251,6385
2251,10818
2251,7372
2251,6654
2251,7311
2251,867
2251,8817
2251,3845
2251,7314
2251,2353
2251,2248
26165,2869
57060,1783
57060,4659
57060,7157
57060,5093
57060,1017
57060,25946
57060,890
57060,9134
57060,898
57060,54715
57060,54776
57060,81559
57060,51444
57060,6094
57060,5481
57060,1027
57060,4660
3224,9479
3224,9070
3224,4089
3224,80714
3224,4690
3224,4086
3224,5090
3224,57594
3224,657
3224,4091
3224,25
3224,3725
3224,6714
3224,202018
3224,5089
3224,3202
3224,51053
3224,5087
3224,4487
3224,1749
3224,1009
3224,1746
3224,6696
387680,51019
387680,23325
387680,93550
387680,100287171
387680,6197
387680,9897
387680,829
2196,8502
2196,5317
2196,29119
2196,3728
2196,1496
2196,3725
2196,421
2196,1499
139818,64689
139818,7388
139818,8562
139818,3674
139818,5130
139818,7368
139818,7052
139818,2548
139818,2641
139818,80007
139818,25801
139818,55920
139818,94081
139818,2644
139818,10194
139818,998
139818,10249
139818,25797
139818,4350
139818,58504
139818,7529
139818,79017
139818,1845
139818,2678
139818,801
139818,5879
139818,57381
128061,6598
128061,6599
128061,5520
128061,6147
128061,3735
128061,1968
128061,2130
128061,2058
128061,8826
128061,9188
128061,114971
128061,6209
128061,55660
128061,285672
128061,55379
128061,5518
128061,9669
128061,6139
128061,3398
128061,22897
128061,55226
128061,3845
128061,51763
128061,3376
128061,23020
128061,8303
128061,5917
128061,5859
56604,340706
56604,84790
56604,140801
56604,93185
56604,337867
56604,6143
56604,7277
56604,6144
56604,27429
56604,8266
56604,90203
4634,987
4634,55930
4634,7170
4634,70
4634,777
4634,7138
4634,7139
4634,6722
4634,88
4634,58498
4634,4636
4634,4635
4634,51422
4634,399687
4634,7134
4634,7137
4634,7136
4634,10971
4634,7125
4634,4703
4634,6667
4634,93408
4634,836
4634,8826
4634,445582
4634,4633
4634,1756
4634,10627
4634,29895
4634,8048
4634,653781
4634,728378
4634,1674
4634,7111
4634,60673
4634,8557
4634,4604
4634,4619
4634,142678
4634,4632
4634,22989
4634,7316
4634,2495
4634,79784
4634,4644
4634,4645
4634,653269
4634,9158
4634,291
200159,257044
200159,84066
158431,653781
158431,100288413
158431,10155
158431,653269
158431,728378
158431,54101
158431,143678
158431,445582
166929,64781
166929,91012
166929,130367
166929,7112
166929,8560
166929,6609
166929,9495
166929,7368
166929,339221
166929,125981
166929,79603
166929,8613
166929,8612
166929,8611
166929,427
166929,375743
166929,2581
166929,55512
166929,29956
166929,204219
166929,2629
166929,253782
166929,56624
166929,340485
166929,6610
166929,7357
166929,11004
166929,259230
166929,10715
166929,55304
166929,79172
22919,378708
22919,10297
22919,113457
22919,26471
22919,7514
22919,1499
22919,6840
22919,347688
22919,4735
22919,1060
22919,1063
22919,1062
22919,27175
22919,253738
22919,10806
22919,5859
22919,115106
22919,3676
22919,79682
22919,1017
22919,83658
22919,93323
22919,8517
22919,80184
22919,283234
22919,11004
22919,79959
22919,642
22919,23063
22919,10634
22919,4957
22919,167691
22919,91624
22919,10142
22919,23322
22919,3801
22919,7347
22919,11346
22919,10383
22919,10382
22919,10381
22919,10024
22919,9641
22919,7412
22919,60312
22919,6612
22919,1627
22919,10848
22919,83903
22919,7171
22919,79003
22919,1058
22919,27229
22919,8243
22919,146754
22919,80254
22919,4914
22919,80152
22919,8766
22919,51474
22919,144132
22919,3799
22919,3795
22919,3796
22919,55055
22919,6249
22919,3834
22919,3835
22919,10524
22919,3832
22919,10289
22919,261734
22919,4035
22919,9662
22919,9700
22919,9702
22919,23279
22919,829
22919,7525
22919,55755
22919,151246
22919,5499
22919,3309
22919,81
22919,87
22919,6786
22919,83540
22919,112714
22919,30849
22919,23354
22919,57563
22919,9126
22919,57405
22919,9531
22919,23122
22919,441273
22919,23085
22919,348995
22919,146909
22919,23332
22919,10403
22919,126353
22919,84617
22919,8379
22919,197335
22919,10013
22919,11338
22919,8470
22919,54806
22919,2697
22919,55142
22919,55143
22919,84643
22919,10274
22919,6744
22919,9055
22919,4163
22919,10084
22919,324
22919,22897
22919,8850
22919,2335
22919,79019
22919,5108
22919,667
22919,79902
22919,196385
22919,5501
22919,8655
22919,991
22919,79441
22919,10726
22919,998
22919,120
22919,22924
22919,27077
22919,81888
22919,11021
22919,92521
22919,10615
22919,2060
22919,23281
22919,5682
22919,50813
22919,55559
22919,6709
22919,9659
22919,22994
22919,9919
22919,5689
22919,7534
22919,55746
22919,7532
22919,55920
22919,10540
22919,84962
22919,4751
22919,10987
22919,10982
22919,55638
22919,146057
22919,3619
22919,64105
22919,124602
22919,7798
22919,3161
22919,80776
22919,51134
22919,29789
22919,1212
22919,1213
22919,57551
22919,1211
22919,7846
22919,7840
22919,85451
22919,966
22919,1454
22919,6059
22919,1453
22919,5116
22919,9344
22919,4085
22919,10844
22919,9184
22919,9183
22919,5885
22919,7204
22919,891
22919,84790
22919,10464
22919,114791
22919,6633
22919,6635
22919,6636
22919,121441
22919,4157
22919,11258
22919,1601
22919,51259
22919,84318
22919,54908
22919,51098
22919,801
22919,25876
22919,54903
22919,3983
22919,79980
22919,1781
22919,3320
22919,7111
22919,3326
22919,51175
22919,51174
22919,1770
22919,79023
22919,1778
22919,5903
22919,5905
22919,135228
22919,8636
22919,57122
22919,5519
22919,5518
22919,5515
22919,5516
22919,151648
22919,2491
22919,4643
22919,6396
22919,8701
22919,2771
22919,10735
22919,10733
22919,728642
22919,9857
22919,9859
22919,81930
22919,118
22919,84131
22919,401541
22919,5566
22919,5567
22919,89796
22919,81027
22919,23499
22919,93594
22919,10426
22919,22981
22919,7277
22919,220134
22919,7278
22919,9793
22919,54821
22919,147841
22919,1069
22919,5339
22919,7013
22919,1639
22919,983
22919,347240
22919,286262
22919,5347
22919,5427
22919,10920
22919,79172
22919,7283
22919,9133
22919,602
22919,57545
22919,5525
22919,5526
22919,5527
22919,5528
22919,5529
22919,2130
22919,3106
22919,3107
22919,3303
22919,26115
22919,5048
22919,9212
22919,25936
22919,55166
22919,8481
22919,7461
22919,113130
22919,1368
22918,3827
22918,51295
22918,3803
22918,56650
22918,4615
22918,7917
22918,5902
22918,1398
22918,29978
22918,1278
22918,5000
22918,1284
22918,712
22918,55603
22918,444
22918,1277
22918,729238
22918,55905
22918,1285
22918,4153
22918,1287
22918,1286
22918,1282
22918,51072
22918,10987
22918,1288
22918,53
22918,57587
22918,51094
22918,5917
22918,2161
22918,10755
22918,79734
22917,344018
22917,8748
22917,8747
22917,57829
22917,132243
22917,2661
22917,7784
22917,7783
22917,11085
22916,10291
22916,83938
22916,6619
22916,10898
22916,7307
22916,3550
22916,9939
22916,7514
22916,51065
22916,123169
22916,6152
22916,6154
22916,6155
22916,6156
22916,6157
22916,6158
22916,6159
22916,4736
22916,57721
22916,129401
22916,55226
22916,728929
22916,8233
22916,140801
22916,57117
22916,25888
22916,54845
22916,51729
22916,2263
22916,79664
22916,6193
22916,10236
22916,51503
22916,6936
22916,23091
22916,57187
22916,902
22916,7702
22916,904
22916,27238
22916,83443
22916,9410
22916,9416
22916,57508
22916,648
22916,25873
22916,85437
22916,10146
22916,4904
22916,9631
22916,54952
22916,55015
22916,6204
22916,84196
22916,6206
22916,6207
22916,6201
22916,6202
22916,23398
22916,6208
22916,6209
22916,6809
22916,6617
22916,10569
22916,6618
22916,51428
22916,1993
22916,389421
22916,1994
22916,65110
22916,55651
22916,55656
22916,7175
22916,5356
22916,79002
22916,5451
22916,5452
22916,7072
22916,7073
22916,79165
22916,56006
22916,56000
22916,56001
22916,79622
22916,96764
22916,1477
22916,23020
22916,1478
22916,1479
22916,199746
22916,5546
22916,55181
22916,84991
22916,2966
22916,55110
22916,3185
22916,25949
22916,9688
22916,7756
22916,23293
22916,3181
22916,3836
22916,3837
22916,10523
22916,10521
22916,10286
22916,10285
22916,3838
22916,10283
22916,23379
22916,23279
22916,2332
22916,7311
22916,3840
22916,55756
22916,22794
22916,9879
22916,84445
22916,79035
22916,6143
22916,6142
22916,6141
22916,6147
22916,6146
22916,6160
22916,100506888
22916,5496
22916,58490
22916,253314
22916,10978
22916,6667
22916,1659
22916,51755
22916,1654
22916,1655
22916,1981
22916,27316
22916,10907
22916,116832
22916,83640
22916,129685
22916,23658
22916,9128
22916,9129
22916,10302
22916,7919
22916,51538
22916,23082
22916,4343
22916,11157
22916,11017
22916,348995
22916,8602
22916,81556
22916,404672
22916,57109
22916,9584
22916,11338
22916,9589
22916,10713
22916,10492
22916,200916
22916,6628
22916,6629
22916,6626
22916,6627
22916,6625
22916,6622
22916,6621
22916,10081
22916,80789
22916,50628
22916,55702
22916,51497
22916,55660
22916,57794
22916,317649
22916,84324
22916,6138
22916,6139
22916,6132
22916,6133
22916,5441
22916,5440
22916,6136
22916,6137
22916,6134
22916,57819
22916,10949
22916,5935
22916,100101267
22916,25766
22916,6882
22916,10946
22916,79902
22916,23049
22916,23511
22916,9470
22916,2967
22916,11051
22916,11052
22916,55505
22916,6598
22916,2521
22916,80145
22916,4670
22916,2246
22916,6130
22916,6917
22916,9984
22916,8021
22916,55696
22916,79876
22916,79871
22916,2068
22916,23165
22916,23168
22916,220988
22916,6878
22916,9092
22916,51692
22916,51690
22916,51691
22916,8449
22916,84321
22916,10421
22916,5093
22916,55421
22916,9785
22916,51593
22916,7536
22916,55746
22916,6827
22916,6829
22916,2935
22916,9877
22916,6176
22916,3312
22916,6173
22916,6170
22916,84967
22916,64859
22916,54623
22916,8812
22916,51747
22916,5976
22916,11097
22916,79023
22916,728343
22916,5432
22916,6175
22916,26986
22916,23521
22916,8106
22916,23524
22916,79833
22916,4686
22916,905
22916,58509
22916,11066
22916,6194
22916,6191
22916,6192
22916,2107
22916,53371
22916,9343
22916,9349
22916,8563
22916,11325
22916,26512
22916,6749
22916,54973
22916,9811
22916,5725
22916,6223
22916,6227
22916,6224
22916,80004
22916,6228
22916,6229
22916,3188
22916,55174
22916,10262
22916,3839
22916,6638
22916,10465
22916,23350
22916,6631
22916,6633
22916,6632
22916,6635
22916,6634
22916,6637
22916,6636
22916,8086
22916,9295
22916,1977
22916,3187
22916,51213
22916,9883
22916,2965
22916,64783
22916,2961
22916,2960
22916,2963
22916,2962
22916,55692
22916,10212
22916,6877
22916,6128
22916,9704
22916,5903
22916,5901
22916,27161
22916,56259
22916,55596
22916,8220
22916,57122
22916,4331
22916,5518
22916,54883
22916,5515
22916,29997
22916,80237
22916,11103
22916,29901
22916,57461
22916,57466
22916,25962
22916,4809
22916,25804
22916,2071
22916,134353
22916,55726
22916,4116
22916,8454
22916,23708
22916,11218
22916,9646
22916,9641
22916,140032
22916,6426
22916,6427
22916,22984
22916,22985
22916,8899
22916,8896
22916,6428
22916,6429
22916,54433
22916,80349
22916,51585
22916,988
22916,6169
22916,6168
22916,6161
22916,10250
22916,6165
22916,6164
22916,6167
22916,6166
22916,51631
22916,84950
22916,1983
22916,6205
22916,51639
22916,84811
22916,10992
22916,9972
22916,65109
22916,51224
22916,29894
22916,84844
22916,124801
22916,3178
22916,6884
22916,2958
22916,2959
22916,6880
22916,53981
22916,2957
22916,1025
22916,87178
22916,1022
22916,51645
22916,10921
22916,27339
22916,27336
22916,10482
22916,8175
22916,8178
22916,6144
22916,9100
22916,5520
22916,6135
22916,58517
22916,4927
22916,4928
22916,8672
22916,219988
22916,10179
22916,54464
22916,3190
22916,55197
22916,22827
22916,22826
22916,8559
22916,23191
22916,56949
22916,94104
22916,8480
22916,7469
22916,3192
22916,8487
22915,5473
22915,7114
22915,5627
22915,51571
22915,7057
22915,5900
22915,2157
22915,2153
22915,2244
22915,1675
22915,348
22915,2243
22915,9377
22915,710
22915,7044
22915,7040
22915,7043
22915,9702
22915,10447
22915,55
22915,5919
22915,83706
22915,3827
22915,197
22915,5155
22915,88
22915,3273
22915,5768
22915,81
22915,87
22915,1521
22915,5005
22915,5004
22915,1512
22915,6678
22915,2277
22915,7424
22915,7423
22915,139322
22915,6694
22915,2162
22915,93185
22915,78991
22915,3699
22915,2621
22915,54676
22915,5552
22915,226
22915,967
22915,1029
22915,1515
22915,10490
22915,1893
22915,3671
22915,7078
22915,1191
22915,7076
22915,5196
22915,1
22915,324
22915,374354
22915,84659
22915,51097
22915,3700
22915,54863
22915,1041
22915,2335
22915,1476
22915,1950
22914,135250
22914,3824
22914,3823
22914,3822
22914,3820
22914,5290
22914,5291
22914,5335
22914,5336
22914,6850
22914,7305
22914,9402
22914,79465
22914,10870
22914,154064
22914,4277
22914,4276
22914,567
22914,353091
22914,100507436
22914,6654
22914,84659
22914,8480
22914,80328
22914,80329
22914,5879
22913,23512
22913,10291
22913,55696
22913,6128
22913,6871
22913,2521
22913,7307
22913,2483
22913,4670
22913,25949
22913,5903
22913,152185
22913,5905
22913,55596
22913,85015
22913,23291
22913,8220
22913,8148
22913,10521
22913,10492
22913,10283
22913,221092
22913,9820
22913,5469
22913,9987
22913,10197
22913,8463
22913,6657
22913,11100
22913,2146
22913,10613
22913,57461
22913,220988
22913,83938
22913,5499
22913,6780
22913,60625
22913,196441
22913,5093
22913,9782
22913,1659
22913,9785
22913,1653
22913,1017
22913,1654
22913,1655
22913,4116
22913,51503
22913,84292
22913,1938
22913,84967
22913,79753
22913,1432
22913,51428
22913,8899
22913,84295
22913,8896
22913,8894
22913,27316
22913,54433
22913,9416
22913,648
22913,434
22913,8726
22913,10659
22913,10658
22913,391634
22913,10657
22913,988
22913,54883
22913,10250
22913,4343
22913,55015
22913,1983
22913,26986
22913,84811
22913,10992
22913,9939
22913,6634
22913,7412
22913,6045
22913,23398
22913,6687
22913,752
22913,23524
22913,54487
22913,6426
22913,3178
22913,9092
22913,9584
22913,3171
22913,11338
22913,10569
22913,1993
22913,389421
22913,6118
22913,6119
22913,23363
22913,6117
22913,58509
22913,11066
22913,51645
22913,10921
22913,27339
22913,284403
22913,56949
22913,10236
22913,9343
22913,8175
22913,23534
22913,5293
22913,6626
22913,6628
22913,6629
22913,373863
22913,6627
22913,6625
22913,5356
22913,5198
22913,2130
22913,4160
22913,47
22913,3184
22913,3185
22913,3187
22913,3181
22913,6224
22913,3183
22913,10482
22913,124245
22913,10971
22913,50943
22913,6638
22913,6631
22913,6633
22913,6632
22913,6635
22913,6637
22913,6636
22913,84844
22913,2335
22913,4914
22913,57819
22913,10949
22913,3192
22913,3190
22913,23020
22913,9410
22913,10946
391013,84647
391013,9791
391013,23659
391013,133121
391013,242
391013,2776
391013,85465
391013,5742
391013,81490
391013,5337
391013,5338
391013,30814
391013,5321
391013,54947
391013,1557
391013,79888
391013,50487
391013,122618
391013,8399
391013,5168
391013,5319
391013,23761
391013,247
391013,246
391013,169044
391013,5320
391013,5048
391013,81579
391013,64856
391013,11145
391013,1555
391013,4051
391013,1559
391013,1558
391013,151056
391013,10908
391013,64600
391013,5743
391013,9415
391013,1573
391013,5322
391013,1571
391013,8398
391013,1576
391013,255043
22911,340706
22911,11170
22911,3423
22911,114822
22911,151056
22911,728642
22911,55743
22911,148753
22911,282809
22911,6919
2785,23365
2785,9287
2785,9934
2785,2911
2785,2912
2785,2913
2785,2914
2785,2915
2785,719
2785,718
2785,2919
2785,2852
2785,84539
2785,2854
2785,84432
2785,10203
2785,6352
2785,6846
2785,1906
2785,2318
2785,196883
2785,51764
2785,10800
2785,10803
2785,1128
2785,3772
2785,1081
2785,1234
2785,1235
2785,1237
2785,1230
2785,1232
2785,1233
2785,108
2785,109
2785,8698
2785,107
2785,908
2785,1241
2785,643
2785,6370
2785,6372
2785,6373
2785,6374
2785,6375
2785,122042
2785,1908
2785,9630
2785,1907
2785,1902
2785,1903
2785,1901
2785,4544
2785,2869
2785,54429
2785,10161
2785,5956
2785,2862
2785,2864
2785,2865
2785,2867
2785,554
2785,551
2785,552
2785,2916
2785,2917
2785,5924
2785,5923
2785,146
2785,147
2785,51289
2785,611
2785,148
2785,3708
2785,3709
2785,5539
2785,5173
2785,5170
2785,5179
2785,133
2785,5741
2785,5744
2785,5745
2785,5746
2785,134
2785,10693
2785,10692
2785,10694
2785,23566
2785,5582
2785,6323
2785,2151
2785,4987
2785,4986
2785,4988
2785,129521
2785,339403
2785,84634
2785,5995
2785,729230
2785,7252
2785,7253
2785,135
2785,5697
2785,94235
2785,94233
2785,54331
2785,23596
2785,10874
2785,285601
2785,283869
2785,2838
2785,2837
2785,4543
2785,2833
2785,2832
2785,2831
2785,1432
2785,623
2785,3773
2785,113091
2785,7852
2785,7855
2785,4828
2785,4829
2785,5540
2785,183
2785,186
2785,187
2785,185
2785,6363
2785,6360
2785,6366
2785,6364
2785,8477
2785,4985
2785,2696
2785,2695
2785,2691
2785,11255
2785,887
2785,886
2785,885
2785,4161
2785,4160
2785,64805
2785,58191
2785,3973
2785,51083
2785,775
2785,774
2785,776
2785,773
2785,208
2785,779
2785,778
2785,3355
2785,3354
2785,3357
2785,3356
2785,3351
2785,3350
2785,3352
2785,6865
2785,6866
2785,3358
2785,5367
2785,5443
2785,5368
2785,1269
2785,3710
2785,8620
2785,594857
2785,2520
2785,2488
2785,5029
2785,347148
2785,5148
2785,221391
2785,5145
2785,6915
2785,56923
2785,53829
2785,2147
2785,2798
2785,128674
2785,2792
2785,2793
2785,2790
2785,2791
2785,2796
2785,2797
2785,2149
2785,136
2785,3827
2785,259285
2785,259286
2785,259287
2785,1236
2785,3274
2785,8323
2785,8322
2785,4283
2785,3579
2785,7434
2785,7432
2785,7433
2785,117579
2785,2850
2785,387
2785,784
2785,783
2785,257313
2785,8811
2785,83551
2785,3759
2785,56670
2785,64106
2785,222545
2785,6300
2785,3362
2785,2150
2785,29933
2785,2587
2785,5028
2785,5021
2785,5020
2785,57007
2785,10316
2785,7481
2785,59350
2785,6950
2785,57105
2785,2899
2785,1129
2785,9340
2785,10000
2785,5294
2785,5293
2785,5290
2785,5291
2785,1814
2785,1816
2785,5729
2785,1812
2785,1813
2785,7203
2785,7201
2785,7200
2785,5726
2785,165140
2785,5724
2785,7204
2785,7474
2785,10266
2785,10267
2785,10268
2785,9294
2785,4158
2785,4159
2785,11250
2785,11251
2785,5196
2785,2848
2785,2846
2785,2847
2785,2843
2785,2840
2785,2841
2785,5473
2785,6870
2785,3760
2785,3762
2785,3763
2785,3765
2785,3766
2785,3768
2785,57121
2785,6010
2785,6019
2785,2778
2785,5158
2785,2492
2785,319100
2785,2770
2785,2771
2785,2773
2785,2775
2785,2776
2785,115
2785,114
2785,117
2785,116
2785,111
2785,5600
2785,113
2785,5602
2785,53831
2785,2787
2785,2786
2785,2781
2785,2780
2785,2783
2785,2782
2785,134864
2785,5566
2785,5567
2785,2788
2785,1395
2785,1394
2785,1392
2785,3814
2785,301
2785,259290
2785,259294
2785,10022
2785,3269
2785,53637
2785,207
2785,846
2785,27199
2785,256933
2785,5082
2785,6869
2785,2779
2785,2921
2785,2920
2785,2922
2785,2925
2785,5331
2785,5330
2785,5332
2785,9038
2785,10850
2785,5739
2785,353164
2785,346562
2785,3375
2785,727
2785,2358
2785,2359
2785,27334
2785,2357
2785,728
2785,23533
2785,5603
2785,10672
2785,112
2785,59340
2785,59345
2785,4923
2785,4922
2785,6343
2785,6344
2785,79924
2785,50835
2785,2784
2785,2641
2785,2642
2785,27198
2785,5734
2785,5737
2785,5731
2785,60675
2785,5733
2785,5732
2785,5568
2785,22948
2785,23620
2785,8997
2785,50831
2785,50833
2785,50832
2785,8484
2785,50834
2785,50837
2785,50836
2785,50839
2785,50838
2785,4852
2784,23365
2784,9287
2784,54503
2784,9934
2784,2911
2784,2912
2784,2913
2784,2914
2784,2915
2784,2916
2784,718
2784,2919
2784,2852
2784,84539
2784,2854
2784,84432
2784,7046
2784,10203
2784,6352
2784,6846
2784,2898
2784,1392
2784,51764
2784,10800
2784,10803
2784,1128
2784,1129
2784,1081
2784,1234
2784,1235
2784,1236
2784,1230
2784,1232
2784,1233
2784,108
2784,109
2784,8698
2784,9289
2784,107
2784,908
2784,1241
2784,643
2784,6370
2784,6372
2784,6373
2784,23143
2784,6375
2784,122042
2784,1908
2784,1906
2784,5136
2784,1902
2784,1903
2784,1901
2784,4544
2784,23390
2784,554
2784,54429
2784,846
2784,10161
2784,347148
2784,5956
2784,256933
